7.743343609185867615e-01,5.247627378995821656e-01,3.833459329548981609e-01
7.575225685057146441e-01,6.979140955829790105e-01,4.565816479794934657e-01
7.523092893650030755e-01,1.082003154997009275e+00,5.350294082713861199e-01
7.384698656931217853e-01,1.557498390929088261e+00,5.860501592947089389e-01
7.566367716215628425e-01,1.577752008401159811e+00,6.934361317084241083e-01
7.440633696076766057e-01,1.796841764606348368e+00,7.311771535680415823e-01
7.573581829093178897e-01,1.765268448063084250e+00,8.258391846929765689e-01
7.511138321594017508e-01,1.981828213556749985e+00,8.709898909375677345e-01
7.741396988246879163e-01,1.910845094197991534e+00,9.894047436012104457e-01
7.728500053603096775e-01,2.121336655880695421e+00,1.045143570182602399e+00
7.934771084507286076e-01,2.089328942789405730e+00,1.158354728768371311e+00
8.041987786855370191e-01,2.111133699846685197e+00,1.246993566601960701e+00
7.994876312744280122e-01,2.485807822073654805e+00,1.287959890286991982e+00
8.000656057342071525e-01,2.756792151465593310e+00,1.333144430524333846e+00
7.970046442605563941e-01,3.069280125726487896e+00,1.355007216739563258e+00
7.894667146721875417e-01,3.221406400443632023e+00,1.349080813452765204e+00
7.802344423750805502e-01,3.261817065123417958e+00,1.330012538766376595e+00
7.878213366638647797e-01,3.404943296563516242e+00,1.378008496527379112e+00
7.778158316455420218e-01,3.483442937137160911e+00,1.345600148827389653e+00
7.723300166415106860e-01,3.851774504908042740e+00,1.321685044318004376e+00
7.873599433812386028e-01,3.877154960361241187e+00,1.392134923705734106e+00
8.055312852031892845e-01,3.903787790651933598e+00,1.479505264896031624e+00
8.087744966396329671e-01,4.080680432083596543e+00,1.492845384411723542e+00
8.271850429107003855e-01,4.032768808439722186e+00,1.581533140994667797e+00
8.181958242452284091e-01,4.143069403988043575e+00,1.534147213670681520e+00
8.321680275436184049e-01,4.156404340627092964e+00,1.600076181230713823e+00
8.583146888719733747e-01,4.065594174426093055e+00,1.728589016986230353e+00
8.634578047791069411e-01,4.020084805350927049e+00,1.759740981041051366e+00
8.916632969127022967e-01,3.926159644068024424e+00,1.900282853265908178e+00
9.178322348675372888e-01,3.846395755772861413e+00,2.033908307601118182e+00
9.082316026711813040e-01,3.832975517278249811e+00,2.018023774633549206e+00
9.316833579464919302e-01,3.768675985003772766e+00,2.142156591921362985e+00
9.214509868567204443e-01,4.017395706017190982e+00,2.124949016644196664e+00
9.226041624769938387e-01,4.021616069086955569e+00,2.151158582365273464e+00
9.406878004505146995e-01,3.969311541107920061e+00,2.252700567680546939e+00
9.410944880400542445e-01,4.063798834830435247e+00,2.279752621142017599e+00
7.918748184910279209e-01,8.233640018119227355e-02,6.389158030993524751e-02
7.809513586396676921e-01,3.392707909287598911e-01,1.380205963406456737e-01
7.603470752552985434e-01,7.688995608432560580e-01,2.103359818922729552e-01
7.779636401815760438e-01,7.166437261706684048e-01,3.158420905063757944e-01
7.628359921131562249e-01,1.217820706590284185e+00,3.833059388771533627e-01
7.709825639493378402e-01,1.267481903996875658e+00,4.777877087635861719e-01
7.879166860199889877e-01,1.223741863029478516e+00,5.876525410778804526e-01
7.737189705561260400e-01,1.752976533429130734e+00,6.372185998508843596e-01
7.942649501488698860e-01,1.723388500573959758e+00,7.527242778772301746e-01
8.015781981684221291e-01,1.942342748639208860e+00,8.386227837235610272e-01
7.924453862198480580e-01,2.354314449554563371e+00,8.725091630062649095e-01
8.199652825199247319e-01,2.263265009727215116e+00,1.005877898230271850e+00
8.343951453891640391e-01,2.242942174870167893e+00,1.105178035379948520e+00
8.503694113014911293e-01,2.315249205401060717e+00,1.210029792151767536e+00
8.649745652636740001e-01,2.324974096944562696e+00,1.312322111882298969e+00
8.807889367997906449e-01,2.309920597177273383e+00,1.419638526846770166e+00
8.726408712741876572e-01,2.331792925794875071e+00,1.463897781122847963e+00
8.710373090206088298e-01,2.592262384087843596e+00,1.519913282271400545e+00
8.892905897132210580e-01,2.617607280286131655e+00,1.631288223431556439e+00
8.843619616856572829e-01,2.958377106417437119e+00,1.668373738109982796e+00
8.778782608778697982e-01,3.218348670249992161e+00,1.687493684041643904e+00
8.863421440609203783e-01,3.345434760336544411e+00,1.754751209097504372e+00
8.972413561706844565e-01,3.413670379555355794e+00,1.830522986206954084e+00
9.042353773723176280e-01,3.547182211487853287e+00,1.890524953297290756e+00
9.095610861076772746e-01,3.697521710737447176e+00,1.941488832324625102e+00
9.051964535450717220e-01,3.669772415623159478e+00,1.951771338032478376e+00
8.929528186629258624e-01,3.781883267566892748e+00,1.926291530261502016e+00
8.798892551335889545e-01,4.028252195711412575e+00,1.885896648681226306e+00
8.822961182363596722e-01,4.028422423535658936e+00,1.909123367399433446e+00
9.093228460214669573e-01,3.947083337427385263e+00,2.046068218246472892e+00
9.252010023603601807e-01,3.884635670909024618e+00,2.137141748371891303e+00
9.401692550813033344e-01,3.855048595618081109e+00,2.227107155650157821e+00
9.385199189392458008e-01,3.994079608993346575e+00,2.247857124669070839e+00
9.542752816258480708e-01,3.994395416393243359e+00,2.341439862556978113e+00
9.407919717323414144e-01,4.058703345591846201e+00,2.310685714091190501e+00
9.432256772518630150e-01,4.029136932029389939e+00,2.346340720144024505e+00
9.443277674922636589e-01,4.016616705147058042e+00,2.377435608952615187e+00
9.358047535279674367e-01,4.293904366779809578e+00,2.361705914004937679e+00
9.188160087666301656e-01,4.354182658369484926e+00,2.297036891022591565e+00
9.261707695678669250e-01,4.488341064103297917e+00,2.343091091320788966e+00
7.676244200200136314e-01,2.861672726727549909e-01,6.608120307855978870e-02
7.577566161610636009e-01,4.498206803991096070e-01,1.436185482250568746e-01
7.421216177959135685e-01,9.071364938435477754e-01,2.150647122349380602e-01
7.375178055441706793e-01,1.168092842689894884e+00,2.902119889734644520e-01
7.369102108428072784e-01,1.339938957284413146e+00,3.658771195905339835e-01
7.436142879866635136e-01,1.515440902317933380e+00,4.513601843095592647e-01
7.379005989596588710e-01,1.731399036709879269e+00,5.056180158752485720e-01
7.593446305331940094e-01,1.670601754544951190e+00,6.198983292155323399e-01
7.601237061476776580e-01,1.765436714055841128e+00,6.883576763182753799e-01
7.812577882565091558e-01,1.704553458873347749e+00,8.037551729761440722e-01
7.784584563553027525e-01,1.817176575700198526e+00,8.657959695092438679e-01
7.844846054908283239e-01,1.973731906865886065e+00,9.447538631122375241e-01
7.727709001451146253e-01,2.044383329062284815e+00,9.747095228203603856e-01
7.776379609026425888e-01,2.151510052294571373e+00,1.044571952379533375e+00
8.032017644823669089e-01,2.067082151476235197e+00,1.171594721037457099e+00
7.965703691841187206e-01,2.482012103905865352e+00,1.207616504443291383e+00
8.045957229429551161e-01,2.621707676890383087e+00,1.278853204484073469e+00
8.312367451482666203e-01,2.534752027993198542e+00,1.410641517137299683e+00
8.401786909483838217e-01,2.623101603930138914e+00,1.489110953843926888e+00
8.562936063611037429e-01,2.687560410575925207e+00,1.590095934037026426e+00
8.792387113879719385e-01,2.633433385918239278e+00,1.714159155617968722e+00
8.712915710602284758e-01,2.731844060708631616e+00,1.744130211917475304e+00
8.644275332986545157e-01,2.745743799054987999e+00,1.773906122990550616e+00
8.747690516791497561e-01,2.807079428560777412e+00,1.857577108206828198e+00
8.716380814280043632e-01,3.005182609948472638e+00,1.894416355254458395e+00
8.877563824158757333e-01,3.023709176956139721e+00,1.994737457322242280e+00
9.060282146864334640e-01,3.012551099978971525e+00,2.104250502644490872e+00
9.281806943050319170e-01,2.944930693469063332e+00,2.228919829326509117e+00
9.389791449723002836e-01,3.057627365080657800e+00,2.318496557719099016e+00
9.224074515610733993e-01,3.185629913727441309e+00,2.313911079935972115e+00
9.239699755875927512e-01,3.257347218056206195e+00,2.366383013413581704e+00
9.388929560421453990e-01,3.294349075960497863e+00,2.465868715273806355e+00
9.475733788984163075e-01,3.367945277748885413e+00,2.544093114039628123e+00
9.712922209680806551e-01,3.290241586984721245e+00,2.676900338033653348e+00
9.711551787352062926e-01,3.326005387386353540e+00,2.729637631944921594e+00
9.736107445961967866e-01,3.438824269743061546e+00,2.789761879670334732e+00
9.783950722231656849e-01,3.597595533730027384e+00,2.855741969405175329e+00
9.695915650252470153e-01,3.666784606566857008e+00,2.868504661808497946e+00
9.642320308057374945e-01,3.784332876713164762e+00,2.890029915257022353e+00
9.526999359003219814e-01,3.835822678443229439e+00,2.882932037385694368e+00
7.850818034254218869e-01,1.309932459337785071e-01,6.520743282223798176e-02
7.576907420463490084e-01,5.026912033157481252e-01,1.347027990887932902e-01
7.578225011370375297e-01,6.185907323923028889e-01,2.208959800064098644e-01
7.709798713520847890e-01,6.058917093434239565e-01,3.186722587085288327e-01
7.838767574441198871e-01,5.840888397085028938e-01,4.168855804132127196e-01
7.657177658904371631e-01,9.096064043948491884e-01,4.875340154887368715e-01
7.732971215661720299e-01,1.048058559537416112e+00,5.830062695675763962e-01
7.737206665908779035e-01,1.096217621147363319e+00,6.683784910156127523e-01
7.680178121855066875e-01,1.297698105908488886e+00,7.413536790916931407e-01
7.737199381382138252e-01,1.316595525015975099e+00,8.303169930153796452e-01
7.859126625413993539e-01,1.399104158733437409e+00,9.307447630414309447e-01
7.788360652269029627e-01,1.481409680647462146e+00,9.950853795441039207e-01
7.993471361178919876e-01,1.429558802472336021e+00,1.110691610285016395e+00
7.890242411225757424e-01,1.550203243978804712e+00,1.168765093330923710e+00
7.872538790645312590e-01,1.881443518274257709e+00,1.235264014542162947e+00
7.842363424036233877e-01,1.960757160455274484e+00,1.291816028384778381e+00
7.852277904865909708e-01,2.220556964389591048e+00,1.352949153698549178e+00
7.820363849550099333e-01,2.299375427242666081e+00,1.396672627639886199e+00
7.864395806445950710e-01,2.343779669796206555e+00,1.460791680928494207e+00
7.743171154773217379e-01,2.702088253348833291e+00,1.465469645198050452e+00
7.629191496556826380e-01,2.887854882334063955e+00,1.456766966792193641e+00
7.758480971464544185e-01,2.858599814885162349e+00,1.535394866098808153e+00
7.878515277000927020e-01,2.959616626341340151e+00,1.611540584893098593e+00
8.113166367268723755e-01,2.902546184728123979e+00,1.731591677329082923e+00
8.267285760810437756e-01,2.882588385289143851e+00,1.824858170183069728e+00
8.421352183186157081e-01,2.876973717985272128e+00,1.920057600209096105e+00
8.632327624594061666e-01,2.813138996933929992e+00,2.036780061769909000e+00
8.750410309902425521e-01,2.878339111504324421e+00,2.124596319756997254e+00
8.642742317116802742e-01,3.070847426150110415e+00,2.133215996985942997e+00
8.499851665755722152e-01,3.180443427243378807e+00,2.119984624608695523e+00
8.667175728184531858e-01,3.197525879529917514e+00,2.219487827183289408e+00
8.732807284426523653e-01,3.218023658018206667e+00,2.282640172784506483e+00
8.947856141848993250e-01,3.179765826873337531e+00,2.402251923276323975e+00
8.830414696234544225e-01,3.503504483576279416e+00,2.396688960603767793e+00
8.993030921460190008e-01,3.522815059999587994e+00,2.494969561756536613e+00
9.166016619310817237e-01,3.486519295172735067e+00,2.599310161867133484e+00
9.131023545482389592e-01,3.620455393195691762e+00,2.623308727969739795e+00
9.076935496359443967e-01,3.594728923278847965e+00,2.637405749410175471e+00
9.248006597918699834e-01,3.578340188130896493e+00,2.741748213063357031e+00
9.251962809461627968e-01,3.606408187242390984e+00,2.782244399223209097e+00
7.962533505717271920e-01,5.719432421190425581e-02,6.301660117419712048e-02
7.715316389187628632e-01,6.883187432253163873e-01,1.348351960266067073e-01
7.570830537300341501e-01,1.093803054916195672e+00,2.051893446874138993e-01
7.558613390917848784e-01,1.419039074016927193e+00,2.829995216988211437e-01
7.680638580074087285e-01,1.483839038728520965e+00,3.818327325951017537e-01
7.785349853836758260e-01,1.605472290813696912e+00,4.772838058009307716e-01
7.913551350273619889e-01,1.650058975259651284e+00,5.776398891650593725e-01
8.150345272225728577e-01,1.588642326481846778e+00,7.020898895172653642e-01
8.108390383969441562e-01,1.879312931290737509e+00,7.677852257480809461e-01
8.363582085438399094e-01,1.807625698673021697e+00,8.977948396942518894e-01
8.302580052845374148e-01,1.989071485792177851e+00,9.564849248668885195e-01
8.368229915241612860e-01,2.186994658852176254e+00,1.039441730878096104e+00
8.450168120831662577e-01,2.181264102394600002e+00,1.125261113219335307e+00
8.341782035164837517e-01,2.453798555764747036e+00,1.155208527734856716e+00
8.569721234755280914e-01,2.418843373802330721e+00,1.277803166811478874e+00
8.757184074439879895e-01,2.387567387366840599e+00,1.391290391764733014e+00
8.901032446965001510e-01,2.361117084012871015e+00,1.495092071593733030e+00
8.763515141566354805e-01,2.749193522632036313e+00,1.514645577534780019e+00
8.693383426091785271e-01,2.954836256194723454e+00,1.539621036659865050e+00
8.567719450421052985e-01,3.073431179354752185e+00,1.536595941352294492e+00
8.820453060600189632e-01,3.015360309554409923e+00,1.666231369376940608e+00
8.829430797961349553e-01,3.136319535114185264e+00,1.711894571393267839e+00
9.065681386674675490e-01,3.104373863309360271e+00,1.837666362825603361e+00
9.119369019567679091e-01,3.285339362827953913e+00,1.900180457597434813e+00
9.147650187759635010e-01,3.399690833315704541e+00,1.950336298148170222e+00
9.193989855731949934e-01,3.539620421603657086e+00,2.004472409735393867e+00
9.168781293198972060e-01,3.599363145890214444e+00,2.028496102181595262e+00
9.388785875372821499e-01,3.534522612647973183e+00,2.148960768928695586e+00
9.588445996289572948e-01,3.475730295338831155e+00,2.264461103799360497e+00
9.566517385145955066e-01,3.466842131820333517e+00,2.301050902947210375e+00
9.501316024413202221e-01,3.491489099462427692e+00,2.321041634431622480e+00
9.338817557994234519e-01,3.881589700356188111e+00,2.293228467869609322e+00
9.561487141329224615e-01,3.814798930258925580e+00,2.415652047065424579e+00
9.494397963159244558e-01,3.858426683442858440e+00,2.422385924637816323e+00
9.704577057889469671e-01,3.819429388800714253e+00,2.541672004368870752e+00
9.738482236197795183e-01,3.815627381409239405e+00,2.593270978131075655e+00
9.959597581873206318e-01,3.769598630596768807e+00,2.719913475900386679e+00
9.828834831294651631e-01,3.966827557284203554e+00,2.709223302872997952e+00
1.009200324432718343e+00,3.880173462014862906e+00,2.853263544152062625e+00
1.025154371015710941e+00,3.895081900578210909e+00,2.959519358389083532e+00
7.994392493049894410e-01,5.237254546354474030e-03,6.029238087317723149e-02
7.780942310886993507e-01,4.503491396585482254e-01,1.318619002614023761e-01
7.669513843431361444e-01,7.441140236705608979e-01,2.115251135915441616e-01
7.747928621870934229e-01,8.385382792269241437e-01,3.082368547924002611e-01
7.837046500498602297e-01,9.280763440201866832e-01,4.072896147253936006e-01
7.855285008380380463e-01,1.169429045445477655e+00,4.971027360263081674e-01
8.012682073184913545e-01,1.171665245765276087e+00,6.066886569734861734e-01
8.125131409184810360e-01,1.170873913512316955e+00,7.109764353781422574e-01
8.110677846769264177e-01,1.332553082981434045e+00,7.955111155571572557e-01
8.290992080053419810e-01,1.321980712985779460e+00,9.108058364034264942e-01
8.203588947180351365e-01,1.762861295932930616e+00,9.757224990115630492e-01
8.260883744949483187e-01,1.774182991425760303e+00,1.062771341393354829e+00
8.141479863379912363e-01,1.970371546292464249e+00,1.106538609279622554e+00
8.184529254865253733e-01,2.080197267722118326e+00,1.182868045834314374e+00
8.258585083636943436e-01,2.098818055071412836e+00,1.266205925446713065e+00
8.374740752520999365e-01,2.076837481807206398e+00,1.361403725055950753e+00
8.615996400558341151e-01,2.005255316277365640e+00,1.489552224491543120e+00
8.539362313325244980e-01,2.094846143929196547e+00,1.542331248386631160e+00
8.394769063399283304e-01,2.582863590025799905e+00,1.562887987708754700e+00
8.590890628081120362e-01,2.589366236681843958e+00,1.675735776486714013e+00
8.446012985548896346e-01,2.773476349822406650e+00,1.680684273105462090e+00
8.597654990846334000e-01,2.737596293466577624e+00,1.778075180349288908e+00
8.784656771428189792e-01,2.741682605889931956e+00,1.888810668957144223e+00
8.769675016473491569e-01,2.744602210220279837e+00,1.937328645026501928e+00
8.962286854420398186e-01,2.699429026586319669e+00,2.051865710964880130e+00
9.188427791904364428e-01,2.623798116797543933e+00,2.178811213402919389e+00
9.274175947416219978e-01,2.615895477364919675e+00,2.267464356921205848e+00
9.453143198341049658e-01,2.565640553884769304e+00,2.384178326834112127e+00
9.516564011883041907e-01,2.593813136140265208e+00,2.470765787748293807e+00
9.342106201869085913e-01,2.940576238868549019e+00,2.482945393308687798e+00
9.391871495835677486e-01,3.019556255474367124e+00,2.555407002893796076e+00
9.312992802448087915e-01,3.188868053681202852e+00,2.582302541518682215e+00
9.303076724507818307e-01,3.418669543474296191e+00,2.625744797978251999e+00
9.207277655599334087e-01,3.704190854118850851e+00,2.627914301818298437e+00
9.121301617595196642e-01,3.753375080217815629e+00,2.625894365722332147e+00
9.307206328061997658e-01,3.738693327461731997e+00,2.735090204622762755e+00
9.166676024094629893e-01,3.850650078924044095e+00,2.710252579798821060e+00
9.142773973888185246e-01,4.056240480147445204e+00,2.727177814211925622e+00
9.020154777506880217e-01,4.032107056621804908e+00,2.696157263711694618e+00
9.074222549786681302e-01,4.101177945863263119e+00,2.742991459861785941e+00
7.848053543636477336e-01,1.952075781408412203e-01,6.744722934051780583e-02
7.811253919558095449e-01,3.095288602047068238e-01,1.456546124394232367e-01
7.848930179936622897e-01,3.218435809465042818e-01,2.295363938289385897e-01
7.761899869834556487e-01,4.884099810294174060e-01,3.100399719131319287e-01
7.825478511578141116e-01,5.796064900255915031e-01,4.021257155289899576e-01
7.777715544688631466e-01,7.862295132570068512e-01,4.868691423766677850e-01
7.788294866780141046e-01,8.361763193507624203e-01,5.764567594875560363e-01
7.691018539417756594e-01,1.205002809998885427e+00,6.490552230757526964e-01
7.908575241329935945e-01,1.134826245298244052e+00,7.654464516400878438e-01
8.033847199039504394e-01,1.199581951342316932e+00,8.697331290799752423e-01
7.880402253808993507e-01,1.347841144434499761e+00,9.285166421071594511e-01
7.801520564049618800e-01,1.810396634042556352e+00,9.865706956064874689e-01
7.970411801283974196e-01,1.804298810964430233e+00,1.093344601678504890e+00
8.203443041758023968e-01,1.739469022772324847e+00,1.216496980431176711e+00
8.053389513166033797e-01,2.142113982540965189e+00,1.248246630196123697e+00
8.000554851311239002e-01,2.370025835921009350e+00,1.289408561854752389e+00
8.230423459038052059e-01,2.328143792965160941e+00,1.410408036211714844e+00
8.181449975107123462e-01,2.591846822441749687e+00,1.448070844684224978e+00
8.353893536795308217e-01,2.536429769452731797e+00,1.551586916850083320e+00
8.288763191006740527e-01,2.569565260632243664e+00,1.582984074093466642e+00
8.514429704492542106e-01,2.526571428830814092e+00,1.704378336437286423e+00
8.430202513768147998e-01,2.540845210907118457e+00,1.733830093085785951e+00
8.331003137560666350e-01,2.734783899982454525e+00,1.752538160115772792e+00
8.482191762010425906e-01,2.709593886456610701e+00,1.849301700768678058e+00
8.359282708278863439e-01,2.964266569322225209e+00,1.852392850250546674e+00
8.521343086291690572e-01,2.974571071989242643e+00,1.950186375483805579e+00
8.482451423973714766e-01,3.145602437119837003e+00,1.975293517992844361e+00
8.696311660524153053e-01,3.104561237803814766e+00,2.091852268705215678e+00
8.741808732986340313e-01,3.228816279020093827e+00,2.148236549485069258e+00
8.981704062085059670e-01,3.147229721057947849e+00,2.276375175863990741e+00
9.026706988494005435e-01,3.169128013617895867e+00,2.337475678128832168e+00
9.189178245947172696e-01,3.177043788001134406e+00,2.440869384405457421e+00
9.047041149075275568e-01,3.183954984463875704e+00,2.438223619270714959e+00
8.972357638075794117e-01,3.204313224551010642e+00,2.456701525509778605e+00
8.912532394503334121e-01,3.278163348361119223e+00,2.477694048307512720e+00
8.742193861484741646e-01,3.581475380847744638e+00,2.446940877661722524e+00
8.895503023398551035e-01,3.592320422647795830e+00,2.540245596405463768e+00
9.065662563054632805e-01,3.562853546123676107e+00,2.642330687720320981e+00
9.299081134412716665e-01,3.495668986472712181e+00,2.771422060282109356e+00
9.410834133227846676e-01,3.576869374647024813e+00,2.856003483492716821e+00
7.740624597648830818e-01,2.900015077894624316e-01,6.769544600136745416e-02
7.618642004493415554e-01,6.654176447571176212e-01,1.458814975936914282e-01
7.637213960478678176e-01,7.541773629973858029e-01,2.354793991829863264e-01
7.571749167724277640e-01,1.163883041430176402e+00,3.127811851916446062e-01
7.532838448882173132e-01,1.396495804501832527e+00,3.849957292362650163e-01
7.643076550978145089e-01,1.393214151361107156e+00,4.815996244360380985e-01
7.578602658960374994e-01,1.534648213606511158e+00,5.438241043460452229e-01
7.505118735085043458e-01,1.886181037885130252e+00,5.932610504022511888e-01
7.513594357402648694e-01,2.198586665605371415e+00,6.500434050419635623e-01
7.552367869524325705e-01,2.255894866708782587e+00,7.098386144806960729e-01
7.702556372117684846e-01,2.345686593160055455e+00,8.025031776431064134e-01
7.635119447590917874e-01,2.697949107410011926e+00,8.203769273620576952e-01
7.772973153220192888e-01,2.733053056583973461e+00,9.025533479555624128e-01
7.972502303885290464e-01,2.739399853509076888e+00,1.007912481746379596e+00
8.144389899516543130e-01,2.782246476854302930e+00,1.105385073548026176e+00
8.300660143269684710e-01,2.774927861229641302e+00,1.199194127743030025e+00
8.458160775856425895e-01,2.826932807722624119e+00,1.294951930633643666e+00
8.571542822917006532e-01,2.927987693319856533e+00,1.376214211107720464e+00
8.725883724297477384e-01,3.008158928419066402e+00,1.471489551422523689e+00
8.673277721485150860e-01,3.249682897424104766e+00,1.490375978184379946e+00
8.946192225030582534e-01,3.157382004495115080e+00,1.627035551423176685e+00
9.062284471863318869e-01,3.256001757851331391e+00,1.709341566596680018e+00
9.238087944540042118e-01,3.224314410119814678e+00,1.814212034686749186e+00
9.281665954757293280e-01,3.278966579955474803e+00,1.873864029528727215e+00
9.118604664625725720e-01,3.538897097411217274e+00,1.851808783205890263e+00
9.357574554783212317e-01,3.481842966707838549e+00,1.978611208069284366e+00
9.323565888236288179e-01,3.738385816975937193e+00,2.000318593031597203e+00
9.579234205421163217e-01,3.672606062999055343e+00,2.134644156675037152e+00
